order_detail_id,order_id,prod_id,qty_ord,unit_price,disc_pct,line_tot,ship_status,fulfill_loc
ORDDET0018010,ORD006005,PROD00439,2,1561.04,0,3122.08,On Hold,WH02
ORDDET0018011,ORD006005,PROD00189,3,629.64,0,1888.92,On Hold,WH02
ORDDET0018012,ORD006006,PROD00125,4,1257.89,0,5031.56,Processing,WH05
ORDDET0018013,ORD006006,PROD00062,2,773.48,0,1546.96,Processing,WH02
ORDDET0018014,ORD006006,PROD00256,3,303.52,0,910.56,Processing,WH02
ORDDET0018015,ORD006006,PROD00438,2,560.31,0,1120.62,Processing,WH05
ORDDET0018016,ORD006006,PROD00273,3,947.47,0,2842.41,Processing,WH04
ORDDET0018017,ORD006007,PROD00132,1,1182.22,20,945.78,Processing,WH04
ORDDET0018018,ORD006007,PROD00357,2,115.63,10,208.13,Processing,WH01
ORDDET0018019,ORD006008,PROD00408,4,568.75,0,2275.0,Cancelled,WH05
ORDDET0018020,ORD006008,PROD00333,1,1259.71,0,1259.71,Cancelled,WH03
ORDDET0018021,ORD006008,PROD00184,4,1561.35,0,6245.4,Cancelled,WH01
ORDDET0018022,ORD006008,PROD00025,3,1103.2,0,3309.6,Cancelled,WH01
ORDDET0018023,ORD006008,PROD00328,5,237.44,0,1187.2,Cancelled,WH02
ORDDET0018024,ORD006009,PROD00180,4,1518.89,5,5771.78,In Transit,WH03
ORDDET0018025,ORD006009,PROD00204,5,476.78,10,2145.51,In Transit,WH02
ORDDET0018026,ORD006010,PROD00234,1,1094.18,5,1039.47,Cancelled,WH02
ORDDET0018027,ORD006011,PROD00158,2,479.88,0,959.76,In Transit,WH01
ORDDET0018028,ORD006012,PROD00378,1,139.36,20,111.49,Cancelled,WH04
ORDDET0018029,ORD006012,PROD00303,1,1265.11,0,1265.11,Cancelled,WH03
ORDDET0018030,ORD006013,PROD00011,1,270.43,0,270.43,In Transit,WH04
ORDDET0018031,ORD006013,PROD00128,1,334.14,0,334.14,In Transit,WH01
ORDDET0018032,ORD006013,PROD00423,1,664.0,0,664.0,In Transit,WH05
ORDDET0018033,ORD006013,PROD00051,3,518.99,0,1556.97,In Transit,WH01
ORDDET0018034,ORD006014,PROD00376,1,270.47,0,270.47,In Transit,WH02
ORDDET0018035,ORD006014,PROD00445,2,1069.98,0,2139.96,In Transit,WH05
ORDDET0018036,ORD006014,PROD00096,4,918.79,0,3675.16,In Transit,WH03
ORDDET0018037,ORD006014,PROD00090,2,248.19,0,496.38,In Transit,WH03
ORDDET0018038,ORD006014,PROD00210,1,496.24,0,496.24,In Transit,WH02
ORDDET0018039,ORD006015,PROD00298,2,733.9,0,1467.8,Cancelled,WH03
ORDDET0018040,ORD006015,PROD00438,3,560.31,0,1680.93,Cancelled,WH04
ORDDET0018041,ORD006015,PROD00114,1,691.37,0,691.37,Cancelled,WH02
ORDDET0018042,ORD006015,PROD00015,5,1231.92,0,6159.6,Cancelled,WH04
ORDDET0018043,ORD006015,PROD00083,5,794.03,0,3970.15,Cancelled,WH05
ORDDET0018044,ORD006016,PROD00300,4,889.5,0,3558.0,On Hold,WH03
ORDDET0018045,ORD006016,PROD00243,1,576.53,0,576.53,On Hold,WH05
ORDDET0018046,ORD006017,PROD00058,3,728.79,0,2186.37,On Hold,WH03
ORDDET0018047,ORD006017,PROD00440,3,831.98,0,2495.94,On Hold,WH04
ORDDET0018048,ORD006017,PROD00424,2,427.11,0,854.22,On Hold,WH02
ORDDET0018049,ORD006018,PROD00132,5,1182.22,15,5024.44,Delivered,WH04
ORDDET0018050,ORD006018,PROD00045,3,989.44,10,2671.49,Delivered,WH01
ORDDET0018051,ORD006018,PROD00316,3,1216.51,5,3467.05,Delivered,WH02
ORDDET0018052,ORD006018,PROD00462,5,739.0810238169952,20,2956.32,Delivered,WH05
ORDDET0018053,ORD006018,PROD00149,5,780.31,5,3706.47,Delivered,WH03
ORDDET0018054,ORD006019,PROD00381,1,1357.99,10,1222.19,On Hold,WH04
ORDDET0018055,ORD006019,PROD00003,5,1309.43,15,5565.08,On Hold,WH04
ORDDET0018056,ORD006019,PROD00080,1,565.37,0,565.37,On Hold,WH01
ORDDET0018057,ORD006019,PROD00040,1,1096.14,5,1041.33,On Hold,WH01
ORDDET0018058,ORD006020,PROD00364,4,1304.14,20,4173.25,In Transit,WH04
ORDDET0018059,ORD006020,PROD00184,3,1561.35,0,4684.05,In Transit,WH04
ORDDET0018060,ORD006020,PROD00194,5,213.67925363939855,25,801.3,In Transit,WH01
ORDDET0018061,ORD006020,PROD00040,1,1096.14,25,822.1,In Transit,WH03
ORDDET0018062,ORD006021,PROD00313,1,732.02,25,549.02,Processing,WH05
ORDDET0018063,ORD006022,PROD00445,5,1069.98,0,5349.9,Cancelled,WH02
ORDDET0018064,ORD006022,PROD00348,4,1244.31,20,3981.79,Cancelled,WH02
ORDDET0018065,ORD006023,PROD00279,1,1473.49,10,1326.14,Returned,WH05
ORDDET0018066,ORD006023,PROD00197,3,95.30943199784926,25,214.45,Returned,WH02
ORDDET0018067,ORD006023,PROD00111,5,1084.19,15,4607.81,Returned,WH04
ORDDET0018068,ORD006023,PROD00388,4,350.4,15,1191.36,Returned,WH04
ORDDET0018069,ORD006023,PROD00144,1,479.78,0,479.78,Returned,WH02
ORDDET0018070,ORD006024,PROD00436,1,495.93,10,446.34,Returned,WH03
ORDDET0018071,ORD006024,PROD00193,3,646.87,5,1843.58,Returned,WH02
ORDDET0018072,ORD006024,PROD00401,2,759.49,10,1367.08,Returned,WH01
ORDDET0018073,ORD006024,PROD00328,3,237.44,15,605.47,Returned,WH02
ORDDET0018074,ORD006025,PROD00096,5,918.79,5,4364.25,Processing,WH03
ORDDET0018075,ORD006026,PROD00274,1,963.44,0,963.44,In Transit,WH02
ORDDET0018076,ORD006026,PROD00405,4,852.84,0,3411.36,In Transit,WH01
ORDDET0018077,ORD006026,PROD00193,5,646.87,0,3234.35,In Transit,WH03
ORDDET0018078,ORD006026,PROD00312,2,718.48,0,1436.96,In Transit,WH01
ORDDET0018079,ORD006026,PROD00169,2,658.19,0,1316.38,In Transit,WH02
ORDDET0018080,ORD006027,PROD00150,4,499.2038112229846,0,1996.82,Processing,WH05
ORDDET0018081,ORD006027,PROD00297,5,177.33,0,886.65,Processing,WH03
ORDDET0018082,ORD006027,PROD00141,5,1028.99,0,5144.95,Processing,WH04
ORDDET0018083,ORD006028,PROD00437,1,198.1,15,168.38,Delivered,WH03
ORDDET0018084,ORD006028,PROD00339,1,267.84,20,214.27,Delivered,WH01
ORDDET0018085,ORD006028,PROD00402,1,1258.06,10,1132.25,Delivered,WH03
ORDDET0018086,ORD006028,PROD00176,5,566.43,20,2265.72,Delivered,WH03
ORDDET0018087,ORD006028,PROD00163,3,954.16,25,2146.86,Delivered,WH04
ORDDET0018088,ORD006029,PROD00382,1,1018.87,15,866.04,Cancelled,WH01
ORDDET0018089,ORD006029,PROD00181,2,1138.58,15,1935.59,Cancelled,WH01
ORDDET0018090,ORD006029,PROD00158,5,479.88,25,1799.55,Cancelled,WH02
ORDDET0018091,ORD006029,PROD00097,1,903.8,20,723.04,Cancelled,WH03
ORDDET0018092,ORD006030,PROD00164,5,570.94,20,2283.76,In Transit,WH04
ORDDET0018093,ORD006030,PROD00283,3,570.08,15,1453.7,In Transit,WH05
ORDDET0018094,ORD006030,PROD00236,1,816.58,25,612.44,In Transit,WH04
ORDDET0018095,ORD006030,PROD00137,1,83.25,0,83.25,In Transit,WH01
ORDDET0018096,ORD006030,PROD00327,2,194.79,25,292.18,In Transit,WH05
ORDDET0018097,ORD006031,PROD00109,4,374.01,15,1271.63,Cancelled,WH03
ORDDET0018098,ORD006031,PROD00241,2,1638.42,20,2621.47,Cancelled,WH05
ORDDET0018099,ORD006032,PROD00213,4,1348.7,0,5394.8,Cancelled,WH04
ORDDET0018100,ORD006032,PROD00175,4,23.25365474252065,0,93.01,Cancelled,WH01
ORDDET0018101,ORD006032,PROD00458,2,122.13,0,244.26,Cancelled,WH02
ORDDET0018102,ORD006032,PROD00414,3,384.98,0,1154.94,Cancelled,WH05
ORDDET0018103,ORD006033,PROD00010,4,1461.79,0,5847.16,Delivered,WH03
ORDDET0018104,ORD006033,PROD00060,1,1363.87,0,1363.87,Delivered,WH05
ORDDET0018105,ORD006033,PROD00144,3,479.78,0,1439.34,Delivered,WH01
ORDDET0018106,ORD006034,PROD00029,5,1026.08,0,5130.4,Processing,WH01
ORDDET0018107,ORD006035,PROD00342,1,191.64,0,191.64,Cancelled,WH01
ORDDET0018108,ORD006035,PROD00039,4,814.55,10,2932.38,Cancelled,WH01
ORDDET0018109,ORD006035,PROD00286,2,1115.36,15,1896.11,Cancelled,WH02
ORDDET0018110,ORD006036,PROD00312,1,718.48,0,718.48,On Hold,WH03
ORDDET0018111,ORD006036,PROD00301,5,320.8588399231893,0,1604.29,On Hold,WH02
ORDDET0018112,ORD006036,PROD00272,4,609.56,0,2438.24,On Hold,WH03
ORDDET0018113,ORD006036,PROD00438,3,560.31,0,1680.93,On Hold,WH03
ORDDET0018114,ORD006037,PROD00070,3,542.46,0,1627.38,Cancelled,WH01
ORDDET0018115,ORD006037,PROD00470,1,68.94,0,68.94,Cancelled,WH05
ORDDET0018116,ORD006038,PROD00278,4,216.63,10,779.87,Cancelled,WH01
ORDDET0018117,ORD006038,PROD00431,4,1308.15,5,4970.97,Cancelled,WH01
ORDDET0018118,ORD006038,PROD00138,4,1147.97,5,4362.29,Cancelled,WH03
ORDDET0018119,ORD006039,PROD00013,1,402.47,10,362.22,Returned,WH01
ORDDET0018120,ORD006039,PROD00257,5,246.87,10,1110.92,Returned,WH05
ORDDET0018121,ORD006039,PROD00191,5,215.11,25,806.66,Returned,WH02
ORDDET0018122,ORD006039,PROD00486,2,1230.98,15,2092.67,Returned,WH02
ORDDET0018123,ORD006039,PROD00282,5,116.86,10,525.87,Returned,WH01
ORDDET0018124,ORD006040,PROD00012,1,544.7,0,544.7,Returned,WH05
ORDDET0018125,ORD006040,PROD00483,3,995.12,0,2985.36,Returned,WH05
ORDDET0018126,ORD006040,PROD00198,4,1286.42,0,5145.68,Returned,WH03
ORDDET0018127,ORD006040,PROD00154,3,180.36,0,541.08,Returned,WH04
ORDDET0018128,ORD006041,PROD00380,1,199.0,0,199.0,Cancelled,WH02
ORDDET0018129,ORD006041,PROD00346,4,227.78,0,911.12,Cancelled,WH01
ORDDET0018130,ORD006041,PROD00495,4,1260.63,0,5042.52,Cancelled,WH05
ORDDET0018131,ORD006041,PROD00358,5,488.46,0,2442.3,Cancelled,WH02
ORDDET0018132,ORD006042,PROD00124,4,745.48,0,2981.92,Processing,WH02
ORDDET0018133,ORD006043,PROD00139,1,780.5724564362636,0,780.57,In Transit,WH05
ORDDET0018134,ORD006043,PROD00483,1,995.12,0,995.12,In Transit,WH03
ORDDET0018135,ORD006043,PROD00276,1,1145.99,0,1145.99,In Transit,WH04
ORDDET0018136,ORD006043,PROD00477,5,251.86,0,1259.3,In Transit,WH02
ORDDET0018137,ORD006044,PROD00363,1,84.65,5,80.42,In Transit,WH04
ORDDET0018138,ORD006044,PROD00384,1,495.36,5,470.59,In Transit,WH04
ORDDET0018139,ORD006044,PROD00194,4,213.67925363939855,20,683.77,In Transit,WH03
ORDDET0018140,ORD006045,PROD00295,4,156.76,25,470.28,Returned,WH01
ORDDET0018141,ORD006045,PROD00230,5,796.33,10,3583.48,Returned,WH04
ORDDET0018142,ORD006045,PROD00246,5,1355.68,5,6439.48,Returned,WH01
ORDDET0018143,ORD006045,PROD00016,4,405.91,25,1217.73,Returned,WH03
ORDDET0018144,ORD006045,PROD00238,1,1294.08,25,970.56,Returned,WH03
ORDDET0018145,ORD006046,PROD00175,4,23.25365474252065,15,79.06,Delivered,WH03
ORDDET0018146,ORD006046,PROD00326,5,1557.07,15,6617.55,Delivered,WH01
ORDDET0018147,ORD006046,PROD00440,2,831.98,0,1663.96,Delivered,WH01
ORDDET0018148,ORD006046,PROD00346,5,227.78,5,1081.96,Delivered,WH01
ORDDET0018149,ORD006046,PROD00029,2,1026.08,20,1641.73,Delivered,WH05
ORDDET0018150,ORD006047,PROD00220,5,364.72,0,1823.6,In Transit,WH03
ORDDET0018151,ORD006047,PROD00379,4,98.86,0,395.44,In Transit,WH05
ORDDET0018152,ORD006048,PROD00405,2,852.84,25,1279.26,In Transit,WH05
ORDDET0018153,ORD006048,PROD00017,4,1173.87,25,3521.61,In Transit,WH04
ORDDET0018154,ORD006048,PROD00240,4,1326.32,15,4509.49,In Transit,WH01
ORDDET0018155,ORD006048,PROD00422,2,1220.97,25,1831.46,In Transit,WH05
ORDDET0018156,ORD006048,PROD00163,1,954.16,5,906.45,In Transit,WH01
ORDDET0018157,ORD006049,PROD00032,5,607.91,0,3039.55,Delivered,WH04
ORDDET0018158,ORD006049,PROD00034,3,1075.24,0,3225.72,Delivered,WH03
ORDDET0018159,ORD006049,PROD00326,1,1557.07,0,1557.07,Delivered,WH05
ORDDET0018160,ORD006049,PROD00371,5,311.91,0,1559.55,Delivered,WH04
ORDDET0018161,ORD006049,PROD00058,5,728.79,0,3643.95,Delivered,WH01
ORDDET0018162,ORD006050,PROD00444,2,432.68,0,865.36,On Hold,WH05
ORDDET0018163,ORD006051,PROD00119,5,675.38,10,3039.21,Delivered,WH01
ORDDET0018164,ORD006051,PROD00088,2,1352.87,25,2029.3,Delivered,WH01
ORDDET0018165,ORD006052,PROD00026,1,1362.78,0,1362.78,Returned,WH03
ORDDET0018166,ORD006052,PROD00394,3,1306.98,0,3920.94,Returned,WH03
ORDDET0018167,ORD006053,PROD00030,3,303.92,20,729.41,Returned,WH05
ORDDET0018168,ORD006053,PROD00085,1,263.12,0,263.12,Returned,WH05
ORDDET0018169,ORD006053,PROD00273,1,947.47,0,947.47,Returned,WH02
ORDDET0018170,ORD006053,PROD00416,3,539.44,5,1537.4,Returned,WH02
ORDDET0018171,ORD006054,PROD00436,2,495.93,0,991.86,Returned,WH05
ORDDET0018172,ORD006055,PROD00243,1,576.53,0,576.53,Processing,WH04
ORDDET0018173,ORD006056,PROD00342,2,191.64,0,383.28,Returned,WH04
ORDDET0018174,ORD006057,PROD00005,4,208.19,10,749.48,Cancelled,WH04
ORDDET0018175,ORD006057,PROD00089,3,69.36,10,187.27,Cancelled,WH01
ORDDET0018176,ORD006057,PROD00428,5,649.99,0,3249.95,Cancelled,WH05
ORDDET0018177,ORD006057,PROD00416,2,539.44,20,863.1,Cancelled,WH01
ORDDET0018178,ORD006057,PROD00104,5,1298.16,25,4868.1,Cancelled,WH01
ORDDET0018179,ORD006058,PROD00375,3,1194.45,0,3583.35,Cancelled,WH04
ORDDET0018180,ORD006058,PROD00383,5,1098.99,0,5494.95,Cancelled,WH04
ORDDET0018181,ORD006058,PROD00500,2,212.08,0,424.16,Cancelled,WH01
ORDDET0018182,ORD006058,PROD00029,2,1026.08,0,2052.16,Cancelled,WH04
ORDDET0018183,ORD006058,PROD00397,1,1174.57,0,1174.57,Cancelled,WH05
ORDDET0018184,ORD006059,PROD00384,5,495.36,20,1981.44,In Transit,WH03
ORDDET0018185,ORD006060,PROD00487,3,1536.9,15,3919.1,In Transit,WH01
ORDDET0018186,ORD006060,PROD00040,1,1096.14,5,1041.33,In Transit,WH03
ORDDET0018187,ORD006060,PROD00232,3,535.68,0,1607.04,In Transit,WH01
ORDDET0018188,ORD006060,PROD00363,3,84.65,20,203.16,In Transit,WH04
ORDDET0018189,ORD006060,PROD00053,1,1432.66,10,1289.39,In Transit,WH01
ORDDET0018190,ORD006061,PROD00037,3,1009.23,15,2573.54,Processing,WH03
ORDDET0018191,ORD006061,PROD00112,5,652.01,25,2445.04,Processing,WH03
ORDDET0018192,ORD006061,PROD00144,1,479.78,0,479.78,Processing,WH02
ORDDET0018193,ORD006061,PROD00158,4,479.88,10,1727.57,Processing,WH05
ORDDET0018194,ORD006061,PROD00030,5,303.92,5,1443.62,Processing,WH05
ORDDET0018195,ORD006062,PROD00171,3,736.84,0,2210.52,Processing,WH04
ORDDET0018196,ORD006062,PROD00285,5,58.68,0,293.4,Processing,WH04
ORDDET0018197,ORD006062,PROD00198,1,1286.42,0,1286.42,Processing,WH01
ORDDET0018198,ORD006062,PROD00451,3,689.35,0,2068.05,Processing,WH02
ORDDET0018199,ORD006063,PROD00161,2,153.16,0,306.32,Delivered,WH02
ORDDET0018200,ORD006063,PROD00254,1,587.0,0,587.0,Delivered,WH01
ORDDET0018201,ORD006063,PROD00093,4,927.78,0,3711.12,Delivered,WH03
ORDDET0018202,ORD006063,PROD00103,5,600.78,0,3003.9,Delivered,WH01
ORDDET0018203,ORD006063,PROD00084,1,889.89,0,889.89,Delivered,WH05
ORDDET0018204,ORD006064,PROD00154,2,180.36,10,324.65,Cancelled,WH03
ORDDET0018205,ORD006064,PROD00282,5,116.86,10,525.87,Cancelled,WH05
ORDDET0018206,ORD006064,PROD00444,1,432.68,10,389.41,Cancelled,WH05
ORDDET0018207,ORD006064,PROD00186,2,736.65,0,1473.3,Cancelled,WH03
ORDDET0018208,ORD006064,PROD00026,2,1362.78,0,2725.56,Cancelled,WH04
ORDDET0018209,ORD006065,PROD00101,3,681.59,0,2044.77,On Hold,WH04
ORDDET0018210,ORD006065,PROD00133,3,1164.17,0,3492.51,On Hold,WH04
ORDDET0018211,ORD006065,PROD00416,4,539.44,20,1726.21,On Hold,WH03
ORDDET0018212,ORD006065,PROD00464,2,605.88,10,1090.58,On Hold,WH05
ORDDET0018213,ORD006066,PROD00425,1,1498.82,15,1274.0,Processing,WH02
ORDDET0018214,ORD006066,PROD00410,2,1299.47,20,2079.15,Processing,WH01
ORDDET0018215,ORD006066,PROD00441,4,1124.23,10,4047.23,Processing,WH02
ORDDET0018216,ORD006066,PROD00287,4,233.14814783131757,20,746.07,Processing,WH04
ORDDET0018217,ORD006066,PROD00313,5,732.02,25,2745.08,Processing,WH02
ORDDET0018218,ORD006067,PROD00394,5,1306.98,0,6534.9,Processing,WH02
ORDDET0018219,ORD006067,PROD00321,4,410.09,0,1640.36,Processing,WH02
ORDDET0018220,ORD006067,PROD00081,1,616.83,0,616.83,Processing,WH01
ORDDET0018221,ORD006067,PROD00376,2,270.47,0,540.94,Processing,WH01
ORDDET0018222,ORD006068,PROD00125,4,1257.89,0,5031.56,On Hold,WH03
ORDDET0018223,ORD006069,PROD00467,3,98.76,0,296.28,Processing,WH03
ORDDET0018224,ORD006069,PROD00260,1,149.44,0,149.44,Processing,WH02
ORDDET0018225,ORD006069,PROD00429,2,392.2294114753607,0,784.46,Processing,WH02
ORDDET0018226,ORD006070,PROD00416,3,539.44,0,1618.32,Cancelled,WH03
ORDDET0018227,ORD006070,PROD00291,1,843.05,0,843.05,Cancelled,WH05
ORDDET0018228,ORD006070,PROD00423,2,664.0,0,1328.0,Cancelled,WH04
ORDDET0018229,ORD006070,PROD00215,4,853.89,0,3415.56,Cancelled,WH05
ORDDET0018230,ORD006070,PROD00171,1,736.84,0,736.84,Cancelled,WH02
ORDDET0018231,ORD006071,PROD00495,5,1260.63,10,5672.84,Returned,WH02
ORDDET0018232,ORD006071,PROD00425,1,1498.82,0,1498.82,Returned,WH03
ORDDET0018233,ORD006071,PROD00272,3,609.56,0,1828.68,Returned,WH02
ORDDET0018234,ORD006071,PROD00147,1,877.84,10,790.06,Returned,WH01
ORDDET0018235,ORD006072,PROD00182,4,80.58,0,322.32,Cancelled,WH04
ORDDET0018236,ORD006072,PROD00001,1,687.67,0,687.67,Cancelled,WH01
ORDDET0018237,ORD006072,PROD00022,2,439.5,0,879.0,Cancelled,WH05
ORDDET0018238,ORD006073,PROD00499,1,236.72,0,236.72,Cancelled,WH05
ORDDET0018239,ORD006073,PROD00112,4,652.01,10,2347.24,Cancelled,WH03
ORDDET0018240,ORD006074,PROD00188,2,1310.57,0,2621.14,In Transit,WH04
ORDDET0018241,ORD006074,PROD00078,1,346.44,0,346.44,In Transit,WH01
ORDDET0018242,ORD006074,PROD00305,5,271.34,0,1356.7,In Transit,WH03
ORDDET0018243,ORD006074,PROD00403,1,1132.0,0,1132.0,In Transit,WH03
ORDDET0018244,ORD006074,PROD00114,2,691.37,0,1382.74,In Transit,WH04
ORDDET0018245,ORD006075,PROD00175,5,23.25365474252065,20,93.01,Cancelled,WH01
ORDDET0018246,ORD006075,PROD00021,3,609.7,20,1463.28,Cancelled,WH01
ORDDET0018247,ORD006075,PROD00118,2,731.95,15,1244.32,Cancelled,WH03
ORDDET0018248,ORD006075,PROD00132,3,1182.22,0,3546.66,Cancelled,WH05
ORDDET0018249,ORD006075,PROD00126,4,338.68,25,1016.04,Cancelled,WH04
ORDDET0018250,ORD006076,PROD00154,1,180.36,15,153.31,On Hold,WH01
ORDDET0018251,ORD006076,PROD00321,3,410.09,5,1168.76,On Hold,WH05
ORDDET0018252,ORD006076,PROD00067,1,558.6,5,530.67,On Hold,WH02
ORDDET0018253,ORD006076,PROD00002,4,1191.99,15,4052.77,On Hold,WH02
ORDDET0018254,ORD006076,PROD00049,1,741.63,25,556.22,On Hold,WH04
ORDDET0018255,ORD006077,PROD00459,5,61.63,0,308.15,Returned,WH04
ORDDET0018256,ORD006077,PROD00044,1,1335.44,0,1335.44,Returned,WH02
ORDDET0018257,ORD006078,PROD00382,2,1018.87,10,1833.97,On Hold,WH02
ORDDET0018258,ORD006078,PROD00455,1,1298.96,0,1298.96,On Hold,WH05
ORDDET0018259,ORD006078,PROD00157,4,428.28,25,1284.84,On Hold,WH02
ORDDET0018260,ORD006078,PROD00248,3,569.29,10,1537.08,On Hold,WH03
ORDDET0018261,ORD006078,PROD00298,2,733.9,20,1174.24,On Hold,WH02
ORDDET0018262,ORD006079,PROD00369,4,655.34,15,2228.16,Returned,WH04
ORDDET0018263,ORD006079,PROD00131,5,31.91,20,127.64,Returned,WH04
ORDDET0018264,ORD006080,PROD00205,4,487.03,0,1948.12,Returned,WH02
ORDDET0018265,ORD006080,PROD00138,3,1147.97,0,3443.91,Returned,WH04
ORDDET0018266,ORD006081,PROD00094,2,72.05,0,144.1,On Hold,WH03
ORDDET0018267,ORD006081,PROD00298,3,733.9,0,2201.7,On Hold,WH03
ORDDET0018268,ORD006082,PROD00373,5,34.62,0,173.1,Delivered,WH04
ORDDET0018269,ORD006082,PROD00083,3,794.03,0,2382.09,Delivered,WH02
ORDDET0018270,ORD006082,PROD00175,1,23.25365474252065,0,23.25,Delivered,WH04
ORDDET0018271,ORD006083,PROD00185,3,740.19,25,1665.43,Cancelled,WH04
ORDDET0018272,ORD006084,PROD00383,4,1098.99,20,3516.77,Delivered,WH02
ORDDET0018273,ORD006085,PROD00471,2,1170.42,20,1872.67,Cancelled,WH03
ORDDET0018274,ORD006085,PROD00468,2,299.76,15,509.59,Cancelled,WH02
ORDDET0018275,ORD006086,PROD00149,4,780.31,0,3121.24,Cancelled,WH02
ORDDET0018276,ORD006086,PROD00024,2,731.92,0,1463.84,Cancelled,WH03
ORDDET0018277,ORD006086,PROD00341,2,543.51,0,1087.02,Cancelled,WH01
ORDDET0018278,ORD006086,PROD00467,5,98.76,0,493.8,Cancelled,WH02
ORDDET0018279,ORD006087,PROD00419,4,1216.42,0,4865.68,On Hold,WH02
ORDDET0018280,ORD006087,PROD00011,4,270.43,0,1081.72,On Hold,WH04
ORDDET0018281,ORD006088,PROD00487,5,1536.9,0,7684.5,In Transit,WH04
ORDDET0018282,ORD006088,PROD00159,2,653.97,0,1307.94,In Transit,WH01
ORDDET0018283,ORD006088,PROD00291,1,843.05,0,843.05,In Transit,WH01
ORDDET0018284,ORD006088,PROD00194,3,213.67925363939855,0,641.04,In Transit,WH04
ORDDET0018285,ORD006089,PROD00485,1,19.42,10,17.48,Processing,WH01
ORDDET0018286,ORD006089,PROD00157,5,428.28,25,1606.05,Processing,WH02
ORDDET0018287,ORD006089,PROD00386,5,331.22,0,1656.1,Processing,WH02
ORDDET0018288,ORD006089,PROD00265,1,245.3664568466285,20,196.29,Processing,WH03
ORDDET0018289,ORD006089,PROD00478,2,583.57,5,1108.78,Processing,WH03
ORDDET0018290,ORD006090,PROD00217,3,767.95,0,2303.85,Returned,WH05
ORDDET0018291,ORD006090,PROD00358,5,488.46,0,2442.3,Returned,WH02
ORDDET0018292,ORD006090,PROD00041,4,1406.96,0,5627.84,Returned,WH05
ORDDET0018293,ORD006091,PROD00161,5,153.16,0,765.8,Returned,WH05
ORDDET0018294,ORD006092,PROD00266,2,1155.48,0,2310.96,Processing,WH03
ORDDET0018295,ORD006092,PROD00439,1,1561.04,0,1561.04,Processing,WH01
ORDDET0018296,ORD006093,PROD00432,4,592.03,0,2368.12,On Hold,WH02
ORDDET0018297,ORD006093,PROD00370,3,190.0,15,484.5,On Hold,WH03
ORDDET0018298,ORD006093,PROD00271,5,1326.8,15,5638.9,On Hold,WH05
ORDDET0018299,ORD006093,PROD00118,1,731.95,25,548.96,On Hold,WH05
ORDDET0018300,ORD006094,PROD00425,1,1498.82,5,1423.88,Cancelled,WH04
ORDDET0018301,ORD006094,PROD00167,3,783.17,20,1879.61,Cancelled,WH03
ORDDET0018302,ORD006094,PROD00257,4,246.87,25,740.61,Cancelled,WH04
ORDDET0018303,ORD006095,PROD00357,5,115.63,15,491.43,Returned,WH01
ORDDET0018304,ORD006095,PROD00238,4,1294.08,0,5176.32,Returned,WH01
ORDDET0018305,ORD006095,PROD00453,4,1227.29,0,4909.16,Returned,WH05
ORDDET0018306,ORD006095,PROD00333,5,1259.71,5,5983.62,Returned,WH03
ORDDET0018307,ORD006096,PROD00450,4,1633.68,0,6534.72,Processing,WH03
ORDDET0018308,ORD006096,PROD00137,3,83.25,0,249.75,Processing,WH05
ORDDET0018309,ORD006097,PROD00157,5,428.28,15,1820.19,Processing,WH03
ORDDET0018310,ORD006097,PROD00255,1,990.72,10,891.65,Processing,WH01
ORDDET0018311,ORD006097,PROD00071,1,1121.11,0,1121.11,Processing,WH02
ORDDET0018312,ORD006098,PROD00132,1,1182.22,5,1123.11,On Hold,WH04
ORDDET0018313,ORD006099,PROD00068,1,535.4,0,535.4,On Hold,WH04
ORDDET0018314,ORD006099,PROD00105,1,1625.77,0,1625.77,On Hold,WH03
ORDDET0018315,ORD006100,PROD00006,5,338.25,0,1691.25,Returned,WH02
ORDDET0018316,ORD006100,PROD00479,2,1420.6,0,2841.2,Returned,WH05
ORDDET0018317,ORD006101,PROD00132,4,1182.22,0,4728.88,Returned,WH02
ORDDET0018318,ORD006101,PROD00271,3,1326.8,0,3980.4,Returned,WH05
ORDDET0018319,ORD006102,PROD00254,2,587.0,25,880.5,In Transit,WH05
ORDDET0018320,ORD006102,PROD00233,3,110.91,0,332.73,In Transit,WH03
ORDDET0018321,ORD006102,PROD00128,1,334.14,5,317.43,In Transit,WH03
ORDDET0018322,ORD006103,PROD00117,3,608.05,5,1732.94,Delivered,WH01
ORDDET0018323,ORD006104,PROD00302,4,147.81,5,561.68,Cancelled,WH02
ORDDET0018324,ORD006104,PROD00452,5,1231.52,15,5233.96,Cancelled,WH03
ORDDET0018325,ORD006104,PROD00089,3,69.36,0,208.08,Cancelled,WH01
ORDDET0018326,ORD006104,PROD00286,3,1115.36,0,3346.08,Cancelled,WH02
ORDDET0018327,ORD006104,PROD00256,4,303.52,5,1153.38,Cancelled,WH02
ORDDET0018328,ORD006105,PROD00011,4,270.43,20,865.38,Returned,WH03
ORDDET0018329,ORD006105,PROD00102,3,156.66,15,399.48,Returned,WH02
ORDDET0018330,ORD006105,PROD00288,4,366.27,0,1465.08,Returned,WH03
ORDDET0018331,ORD006105,PROD00109,1,374.01,15,317.91,Returned,WH03
ORDDET0018332,ORD006105,PROD00303,5,1265.11,20,5060.44,Returned,WH05
ORDDET0018333,ORD006106,PROD00122,2,577.08,0,1154.16,Processing,WH03
