order_id,order_date,cust_id,order_status,ship_date,deliv_date,ship_method,ship_cost,pay_method,camp_id,promo_flag,order_src,sales_rep_id,tot_amt,tax_amt,disc_amt,net_amt
ORD006207,2024-02-26,CUST00358,Completed,2024-02-29,2024-03-05,Local Pickup,0.0,Bank Transfer,CAMP011,1,Sales Rep,SR010,7094.790000000001,567.58,1462.6475,7662.37
ORD006208,2024-10-24,CUST00470,On Hold,,,Standard,10.76,Credit Card,CAMP008,1,Phone,SR001,6317.7699999999995,505.42,1462.3125,6833.95
ORD006209,2025-03-27,CUST00899,Completed,2025-04-01,2025-04-08,Standard,14.52,Cash on Delivery,,0,Email,SR027,6206.51,496.52,0.0,6717.55
ORD006210,2024-08-30,CUST01937,Cancelled,,,Next Day,33.66,Cash on Delivery,CAMP012,1,Phone,SR030,4219.43,337.55,,4590.64
ORD006211,2023-06-26,CUST00409,Shipped,2023-06-29,,Standard,7.09,PayPal,CAMP015,1,Phone,SR010,469.58,37.57,24.715000000000003,514.24
ORD006212,2023-03-27,CUST00649,Shipped,2023-04-01,,Local Pickup,0.0,Check,,1,Partner,SR004,10497.289999999999,839.78,2593.5060000000003,11337.07
ORD006213,2024-08-19,CUST01212,Returned,2024-08-21,2024-08-29,Local Pickup,0.0,PayPal,CAMP010,1,Mobile App,SR007,11531.41,922.51,1662.1509999999998,12453.92
ORD006214,2024-11-30,CUST01025,Shipped,2024-12-04,,Next Day,47.4,Check,,0,Mobile App,SR019,596.61,47.73,0.0,691.74
ORD006215,2025-01-04,CUST01677,Returned,2025-01-05,2025-01-06,Express,20.35,Credit Card,,0,Sales Rep,SR023,3484.56,278.76,0.0,3783.67
ORD006216,2024-10-04,CUST00439,Shipped,2024-10-08,,Local Pickup,0.0,Credit Card,CAMP010,1,Mobile App,SR010,7512.969999999999,601.04,1100.6779999999999,8114.01
ORD006217,2024-10-04,CUST01775,On Hold,,,Local Pickup,0.0,Check,,0,Phone,SR024,213.68,17.09,0.0,230.77
ORD006218,2024-07-22,CUST01700,Cancelled,,,Local Pickup,0.0,Cash on Delivery,,0,Email,SR005,7463.110000000001,597.05,0.0,8060.16
ORD006219,2023-08-02,CUST00086,Processing,,,Express,21.83,Credit Card,,0,In-Store,SR027,9659.8,772.78,0.0,10454.41
ORD006220,2024-12-19,CUST01683,Shipped,2024-12-22,,International,62.59,Credit Card,CAMP002,1,Mobile App,SR016,3509.13,280.73,208.85099999999997,3852.45
ORD006221,2024-01-15,CUST01473,Completed,2024-01-18,2024-01-26,Express,23.91,Credit Card,CAMP004,1,Partner,SR021,7424.139999999999,593.93,1405.908150825464,8041.98
ORD006222,2024-09-11,CUST00388,On Hold,,,Local Pickup,0.0,Check,,0,Sales Rep,SR015,1539.5700000000002,123.17,0.0,1662.74
ORD006223,2025-02-10,CUST00630,Completed,2025-02-11,,Local Pickup,0.0,Bank Transfer,CAMP014,1,Phone,SR026,13113.919999999998,1049.11,1950.113,14163.03
ORD006224,2023-05-04,CUST01083,On Hold,,,Local Pickup,0.0,Credit Card,,0,Website,SR012,7687.71,615.02,0.0,8302.73
ORD006225,2023-03-21,CUST01250,Returned,2023-03-24,2023-03-25,Express,17.77,Bank Transfer,,1,Sales Rep,SR028,6972.789999999999,557.82,1583.7225000000003,7548.38
ORD006226,2025-02-19,CUST01247,On Hold,,,International,79.11,Credit Card,CAMP016,1,Phone,SR019,3094.07,247.53,542.116,3420.71
ORD006227,2024-05-14,CUST00996,Processing,,,International,51.69,Cash on Delivery,CAMP016,1,Partner,SR001,4692.76,375.42,893.4375,5119.87
ORD006228,2024-08-26,CUST00558,Cancelled,,,International,77.86,PayPal,,1,Sales Rep,SR027,8782.13,702.57,865.6245710582857,9562.56
ORD006229,2025-02-20,CUST00893,Processing,,,International,83.49,Cash on Delivery,,0,Sales Rep,SR024,10273.48,821.88,0.0,11178.85
ORD006230,2025-02-24,CUST01536,Cancelled,,,Next Day,43.34,Bank Transfer,,1,In-Store,SR022,3339.19,267.14,795.5530000000001,3649.67
ORD006231,2024-11-23,CUST01466,On Hold,,,Next Day,33.74,Credit Card,,0,Phone,SR006,3980.2000000000003,318.42,0.0,4332.36
ORD006232,2024-01-30,CUST00719,Processing,,,Standard,13.2,Credit Card,,0,Email,SR012,507.5,40.6,0.0,561.3
ORD006233,2024-04-24,CUST01611,Completed,2024-04-27,2024-05-04,Express,16.81,Cash on Delivery,CAMP007,1,Email,SR009,6258.47,500.68,623.1284999999999,6775.96
ORD006234,2024-04-13,CUST01250,Processing,,,Express,19.75,Check,,0,Website,SR009,293.4,23.47,0.0,336.62
ORD006235,2025-01-17,CUST00347,Completed,2025-01-19,2025-01-17,Next Day,35.3,Bank Transfer,,0,Mobile App,SR001,4921.01,393.68,,5349.99
ORD006236,2024-10-30,CUST01741,Cancelled,,,Local Pickup,0.0,PayPal,,1,Phone,SR029,192.06,15.36,0.0,207.42
ORD006237,2025-02-24,CUST00962,Cancelled,2025-02-27,,Next Day,32.08,Bank Transfer,,1,Phone,SR005,4143.22,331.46,251.04718885462114,4506.76
ORD006238,2023-04-13,CUST00053,Processing,,,Next Day,42.92,PayPal,,0,Partner,SR004,5570.900000000001,445.67,0.0,6059.49
ORD006239,2023-11-17,CUST01080,Returned,2023-11-21,2023-11-26,Local Pickup,0.0,Credit Card,,1,In-Store,SR018,99.76,7.98,17.604,107.74
ORD006240,2024-12-19,CUST00314,Cancelled,,,Express,25.63,Credit Card,,1,In-Store,SR005,10653.15,852.25,1635.8445000000002,11531.03
ORD006241,2024-01-30,CUST01979,Completed,2024-01-31,,Express,23.51,Cash on Delivery,,0,Mobile App,SR029,9817.06,785.36,0.0,10625.93
ORD006242,2024-03-15,CUST00163,Shipped,2024-03-16,,Express,28.89,Credit Card,,0,Phone,SR003,7410.23,592.82,0.0,9381.334166556268
ORD006243,2025-02-15,CUST01218,Completed,2025-02-19,2025-02-21,International,61.34,PayPal,,0,Sales Rep,SR014,1211.06,96.88,0.0,1369.28
ORD006244,2024-01-18,CUST00839,Shipped,2024-01-23,,Next Day,49.51,PayPal,CAMP004,1,Phone,SR008,1651.28,132.1,550.425,1832.89
ORD006245,2024-09-10,CUST00753,Cancelled,,,Next Day,37.06,Bank Transfer,,0,Phone,SR001,2595.2200000000003,207.62,0.0,2839.9
ORD006246,2024-05-30,CUST01942,Completed,2024-05-31,2024-06-10,International,66.24,Cash on Delivery,CAMP006,1,Mobile App,SR030,1728.4499999999998,138.28,13.458000000000002,1932.97
ORD006247,2023-11-25,CUST00454,Returned,2023-11-28,2023-12-04,Next Day,42.32,Check,,1,Sales Rep,SR016,1192.39,95.39,132.48800000000003,1330.1
ORD006248,2024-11-20,CUST01086,Returned,2024-11-25,2024-11-30,Standard,10.71,Credit Card,,1,Website,SR011,9191.79,735.34,1470.746310266783,9937.84
ORD006249,2023-04-12,CUST01516,Shipped,2023-04-17,,Next Day,46.52,Cash on Delivery,CAMP015,1,Mobile App,SR021,8442.54,675.4,1145.7002047633991,9164.46
ORD006250,2024-07-19,CUST01516,On Hold,,,Next Day,44.29,Bank Transfer,,0,Mobile App,SR015,15981.619999999999,1278.53,0.0,17304.44
ORD006251,2024-03-23,CUST01226,Cancelled,,,Next Day,35.8,Credit Card,CAMP003,1,In-Store,SR001,4549.24,363.94,490.916,4948.98
ORD006252,2025-01-27,CUST00345,Processing,,,Local Pickup,0.0,Bank Transfer,,0,Partner,SR027,10519.67,841.57,0.0,11361.24
ORD006253,2024-06-10,CUST01342,Shipped,2024-06-15,,Local Pickup,0.0,Cash on Delivery,,0,Partner,SR017,1323.3,105.86,0.0,1429.16
ORD006254,2024-06-30,CUST00282,On Hold,,,Standard,6.23,Bank Transfer,,0,Phone,SR004,11545.19,923.62,0.0,12475.04
ORD006255,2024-11-29,CUST00934,On Hold,,,Next Day,40.93,Cash on Delivery,,0,Email,SR015,2260.35,180.83,0.0,2482.11
ORD006256,2024-09-15,CUST00442,Cancelled,2024-09-16,,Express,24.44,Bank Transfer,,1,Phone,SR005,3981.65,318.53,0.0,4324.62
ORD006257,2024-10-01,CUST01050,Processing,,,Standard,10.1,Credit Card,,0,In-Store,SR020,6899.1,551.93,,7461.13
ORD006258,2024-10-05,CUST01592,Completed,2024-10-07,2024-10-11,Express,21.2,Check,,1,Partner,SR020,399.96,32.0,88.02300000000001,453.16
ORD006259,2024-02-22,CUST01872,Cancelled,,,International,83.39,PayPal,,1,Sales Rep,SR008,9379.779999999999,750.38,2525.151,10213.55
ORD006260,2024-03-06,CUST00058,Cancelled,,,International,64.08,Check,,1,Website,SR021,2030.1,162.41,,2256.59
ORD006261,2025-02-18,CUST00739,Returned,2025-02-23,2025-02-27,Express,25.47,Bank Transfer,,0,Phone,SR025,5671.299999999999,453.7,0.0,6150.47
ORD006262,2024-03-19,CUST00704,Completed,2024-03-23,2024-04-02,Next Day,36.64,PayPal,CAMP014,1,Phone,SR006,8243.68,659.49,1916.245,8939.81
ORD006263,2023-06-17,CUST00676,Processing,,,Next Day,40.12,Cash on Delivery,,0,Email,SR003,3427.55,274.2,0.0,3741.87
ORD006264,2023-05-05,CUST00723,Returned,2023-05-07,2023-05-13,Next Day,46.07,Credit Card,,1,Sales Rep,SR018,8922.34,713.79,1331.1755,9682.2
ORD006265,2025-01-20,CUST00620,Returned,2025-01-25,2025-01-27,Next Day,38.31,Bank Transfer,,1,Mobile App,SR025,4960.05,396.8,754.077,5395.16
ORD006266,2025-01-03,CUST00297,Cancelled,2025-01-06,,Standard,14.65,PayPal,,1,Website,SR006,8018.049999999999,641.44,1534.105,8674.14
ORD006267,2024-07-31,CUST00723,Processing,,,International,62.52,Bank Transfer,,1,Mobile App,SR030,4149.63,331.97,461.0700000000001,4544.12
ORD006268,2024-06-07,CUST00687,On Hold,,,Express,20.21,Cash on Delivery,,0,Sales Rep,SR013,10289.04,823.12,0.0,11132.37
ORD006269,2024-06-22,CUST01178,On Hold,,,Express,18.21,Check,,1,Partner,SR002,6607.04,528.56,1406.8834999999997,7153.81
ORD006270,2025-02-28,CUST00985,Processing,,,Standard,14.08,PayPal,,1,Website,SR027,10112.1,808.97,2204.717,10935.15
ORD006271,2024-04-18,CUST01370,Shipped,2024-04-20,,Local Pickup,0.0,Credit Card,,0,Email,SR020,8442.609999999999,675.41,,9118.02
ORD006272,2024-08-01,CUST00845,Cancelled,2024-08-04,,Standard,9.67,Cash on Delivery,,1,Website,SR021,9295.74,743.66,1692.3146023816994,10049.07
ORD006273,2024-05-17,CUST01945,Processing,,,Local Pickup,0.0,Bank Transfer,,1,Website,SR014,6405.01,512.4,954.403,6917.41
ORD006274,2023-04-12,CUST01464,Returned,2023-04-17,2023-04-23,Local Pickup,0.0,Check,,1,Website,SR025,5008.759999999999,400.7,1518.1519999999998,5409.46
ORD006275,2024-04-15,CUST00718,Shipped,2024-04-18,,Standard,11.97,PayPal,,0,Email,SR027,7021.95,561.76,0.0,7595.68
ORD006276,2025-01-07,CUST01712,Shipped,2025-01-08,,International,57.76,Bank Transfer,CAMP014,1,Sales Rep,SR013,2656.0,212.48,0.0,2926.24
ORD006277,2023-06-01,CUST00075,Processing,,,Local Pickup,0.0,Bank Transfer,CAMP018,1,In-Store,SR007,4248.57,339.89,622.088,4588.46
ORD006278,2023-05-01,CUST01154,Returned,2023-05-06,2023-05-13,Express,21.46,Bank Transfer,,1,In-Store,SR002,2148.24,171.86,140.946,2341.56
ORD006279,2023-04-19,CUST00278,Processing,,,International,66.34,Cash on Delivery,,0,Phone,SR020,16592.53,1327.4,0.0,17986.27
ORD006280,2025-02-28,CUST00916,Cancelled,2025-03-03,,Standard,9.34,Check,,0,Website,SR027,8924.61,713.97,,9647.92
ORD006281,2024-11-07,CUST01251,Completed,2024-11-09,2024-11-19,Next Day,38.58,Cash on Delivery,,1,Phone,SR028,5166.05,413.28,783.533,5617.91
ORD006282,2024-02-24,CUST01253,On Hold,,,Standard,8.93,Credit Card,,0,Partner,SR025,7720.27,617.62,0.0,8346.82
ORD006283,2025-02-23,CUST01038,Shipped,2025-02-24,,Next Day,43.21,PayPal,CAMP006,1,Website,SR027,6915.73,553.26,1394.3899999999999,7512.2
ORD006284,2024-07-21,CUST00024,Completed,2024-07-24,2024-07-29,Local Pickup,0.0,PayPal,CAMP005,1,Phone,SR016,365.32,29.23,40.59100000000001,394.55
ORD006285,2023-04-29,CUST00724,Processing,,,Local Pickup,0.0,Cash on Delivery,,1,Sales Rep,SR003,4206.27,336.5,1347.6535000000001,4542.77
ORD006286,2024-12-30,CUST00195,Completed,2025-01-04,2025-01-05,Next Day,44.79,Cash on Delivery,,0,Partner,SR026,9823.34,785.87,0.0,10654.0
ORD006287,2024-09-18,CUST01546,Completed,2024-09-23,2024-09-27,Local Pickup,0.0,PayPal,CAMP010,1,Partner,SR030,8509.86,680.79,1470.5655000000002,9190.65
ORD006288,2024-07-30,CUST00020,Cancelled,,,Express,28.1,Check,,0,Email,SR025,9496.5,759.72,,10284.32
ORD006289,2024-10-01,CUST01099,Completed,2024-10-02,2024-10-03,Next Day,35.23,Cash on Delivery,CAMP012,1,Phone,SR022,12249.919999999998,979.99,787.1646532797745,13265.14
ORD006290,2024-12-04,CUST00978,On Hold,,,Standard,14.73,Check,,0,Website,SR007,1335.44,106.84,0.0,1457.01
ORD006291,2024-12-01,CUST00351,Processing,,,Express,23.07,Credit Card,,0,Website,SR017,5967.389999999999,477.39,0.0,6467.85
ORD006292,2025-01-01,CUST00209,Completed,2025-01-02,2025-01-12,Next Day,39.62,Credit Card,,0,Website,SR017,7861.410000000001,628.91,0.0,8529.94
ORD006293,2024-02-11,CUST01559,Cancelled,,,Standard,10.49,Credit Card,,0,Sales Rep,SR027,232.42,18.59,0.0,261.5
ORD006294,2023-10-30,CUST01310,Shipped,2023-11-02,,Express,20.21,Cash on Delivery,,0,Email,SR019,6704.92,536.39,0.0,7261.52
ORD006295,2024-05-04,CUST00814,Processing,,,International,75.89,PayPal,,0,Phone,SR018,3428.2200000000003,274.26,0.0,3778.37
ORD006296,2025-02-08,CUST00832,On Hold,,,Standard,8.75,PayPal,,0,Sales Rep,SR030,7792.08,623.37,0.0,8424.2
ORD006297,2025-01-29,CUST00801,On Hold,,,Local Pickup,0.0,Check,,1,In-Store,SR005,13036.099999999999,1042.89,2626.8447369308788,14078.99
ORD006298,2025-01-14,CUST01819,On Hold,,,Next Day,38.31,Check,,1,In-Store,SR019,10196.68,815.73,586.3625,11050.72
ORD006299,2024-03-08,CUST01993,On Hold,,,International,81.44,Cash on Delivery,,0,Mobile App,SR002,6123.969999999999,489.92,0.0,6695.33
ORD006300,2024-12-31,CUST01361,Cancelled,,,International,95.94,Check,,0,Sales Rep,SR017,2667.66,213.41,0.0,2977.01
ORD006301,2025-02-11,CUST00601,Returned,2025-02-13,2025-02-18,International,80.9,Credit Card,,1,Sales Rep,SR019,10080.29,806.42,1160.6560586065207,10967.61
ORD006302,2025-01-12,CUST01123,Shipped,2025-01-15,,Standard,7.72,Cash on Delivery,,0,Mobile App,SR022,4801.4,384.11,0.0,5193.23
ORD006303,2024-10-21,CUST01262,Completed,2024-10-25,2024-10-26,Express,18.04,Credit Card,,0,Partner,SR029,6015.959999999999,481.28,0.0,6515.28
ORD006304,2024-12-10,CUST00505,Completed,2024-12-13,2024-12-16,International,81.64,Credit Card,,0,In-Store,SR025,1492.33,119.39,0.0,1693.36
ORD006305,2023-09-02,CUST01258,Completed,2023-09-06,2023-09-10,Standard,11.25,Cash on Delivery,,1,Sales Rep,SR020,10448.61,835.89,2392.1400000000003,11295.75
ORD006306,2023-05-03,CUST00058,On Hold,,,Express,27.57,Credit Card,CAMP005,1,Partner,SR019,14470.86,1157.67,1132.0829999999999,15656.1
ORD006307,2025-01-14,CUST01589,On Hold,,,Next Day,48.24,PayPal,,1,Mobile App,SR027,8166.46,653.32,904.278,8868.02
ORD006308,2025-01-18,CUST00928,Shipped,2025-01-19,,Express,24.13,PayPal,CAMP012,1,Mobile App,SR004,14020.84,1121.67,2108.6944999999996,15166.64
ORD006309,2023-04-23,CUST00319,Returned,2023-04-25,2023-05-02,Next Day,36.79,Cash on Delivery,,1,Partner,SR021,12682.140000000001,1014.57,,13733.5
ORD006310,2025-03-12,CUST00840,Shipped,2025-03-15,,Next Day,33.69,Check,CAMP005,1,Sales Rep,SR009,4850.7300000000005,388.06,707.7759411475361,5272.48
ORD006311,2023-04-28,CUST01358,Completed,2023-04-30,2023-05-09,Next Day,41.9,PayPal,CAMP011,1,Mobile App,SR013,9720.49,777.64,1788.4845,10540.03
ORD006312,2025-02-10,CUST01683,Processing,,,International,83.19,PayPal,CAMP018,1,Website,SR004,10107.579999999998,808.61,1088.0935000000002,10999.38
ORD006313,2025-03-18,CUST00264,Returned,2025-03-20,2025-03-28,Standard,9.39,Check,,1,Partner,SR013,731.37,58.51,129.066,799.27
ORD006314,2024-10-30,CUST00023,On Hold,,,International,50.22,PayPal,CAMP014,1,Phone,SR007,695.51,55.64,173.878,801.37
ORD006315,2024-07-14,CUST00644,On Hold,,,Local Pickup,0.0,PayPal,,0,Partner,SR019,5883.43,470.67,0.0,6354.1
ORD006316,2023-11-02,CUST01181,Returned,2023-11-04,2023-11-12,International,74.33,Bank Transfer,,0,Sales Rep,SR010,2110.24,168.82,0.0,2353.39
ORD006317,2024-06-29,CUST01775,Shipped,2024-07-02,,Next Day,37.84,Cash on Delivery,,0,Partner,SR009,3171.74,253.74,0.0,3463.32
ORD006318,2024-06-23,CUST00506,Cancelled,,,International,89.27,Credit Card,,0,Sales Rep,SR017,12764.470000000001,1021.16,0.0,13874.9
ORD006319,2024-03-18,CUST00178,Processing,,,Local Pickup,0.0,Cash on Delivery,CAMP014,1,Sales Rep,SR001,10925.68,874.05,1116.495,11799.73
ORD006320,2025-02-03,CUST01361,Processing,,,Local Pickup,0.0,Cash on Delivery,,1,Partner,SR028,298.1,23.85,33.12200000000001,321.95
ORD006321,2024-08-22,CUST01667,Returned,2024-08-25,2024-08-26,Local Pickup,0.0,PayPal,,0,In-Store,SR011,6332.74,506.62,0.0,6839.36
ORD006322,2024-02-01,CUST01350,Completed,2024-02-02,2024-02-07,Express,16.83,Cash on Delivery,CAMP011,1,Sales Rep,SR009,3321.32,265.71,369.036,3603.86
ORD006323,2023-09-16,CUST01098,Returned,2023-09-18,2023-09-24,Express,27.14,Credit Card,,1,Phone,SR024,5563.280000000001,445.06,179.577,6035.48
ORD006324,2023-04-10,CUST00217,Completed,2023-04-15,2023-04-16,Local Pickup,0.0,Check,CAMP015,1,Phone,SR028,4139.15,331.13,969.371,4470.28
ORD006325,2024-06-21,CUST01942,Shipped,2024-06-25,,Next Day,35.59,PayPal,CAMP012,1,Website,SR030,4179.34,334.35,464.37000000000006,4549.28
ORD006326,2023-06-30,CUST01965,Returned,2023-07-03,2023-07-04,International,66.04,PayPal,CAMP004,1,Sales Rep,SR021,1390.7,111.26,234.15599999999998,1568.0
ORD006327,2025-03-04,CUST01748,Processing,,,Express,23.75,Credit Card,,0,Website,SR015,2713.36,217.07,0.0,2954.18
ORD006328,2024-08-31,CUST01048,Processing,,,International,57.81,Cash on Delivery,,0,Website,SR023,5012.55,401.0,0.0,5012.55
ORD006329,2025-02-06,CUST00169,Shipped,2025-02-08,,Next Day,37.06,Check,,0,Website,SR004,16275.71,1302.06,0.0,17614.83
ORD006330,2025-02-23,CUST01156,Shipped,2025-02-28,,International,70.11,Check,,0,Partner,SR006,12959.630000000001,1036.77,0.0,14066.51
ORD006331,2023-12-16,CUST01419,Processing,,,Local Pickup,0.0,Cash on Delivery,,1,In-Store,SR009,8025.25,642.02,779.2349999999999,8667.27
ORD006332,2024-03-24,CUST01004,Cancelled,2024-03-27,,Standard,7.1,Check,,1,Partner,SR028,6366.08,509.29,1052.209,6882.47
ORD006333,2024-09-05,CUST00402,Cancelled,,,International,64.13,PayPal,,0,Phone,SR022,3471.2799999999997,277.7,0.0,3813.11
ORD006334,2024-08-08,CUST00283,On Hold,,,Standard,10.14,Cash on Delivery,CAMP008,1,Sales Rep,SR006,2588.61,207.09,373.667,2805.84
ORD006335,2024-10-05,CUST01311,Processing,,,International,60.15,PayPal,,1,In-Store,SR005,4817.089999999999,385.37,268.187,5262.61
ORD006336,2024-08-07,CUST01457,Cancelled,2024-08-09,,Local Pickup,0.0,PayPal,,0,Phone,SR003,9813.4,785.07,0.0,10598.47
ORD006337,2025-02-03,CUST01900,Returned,2025-02-06,2025-02-14,Standard,5.86,Credit Card,,1,Email,SR003,2564.3700000000003,205.15,311.4235,2775.38
ORD006338,2023-08-22,CUST01035,Returned,2023-08-23,2023-08-29,International,56.57,Check,,1,Sales Rep,SR015,9563.75,765.1,220.882,10385.42
ORD006339,2025-03-26,CUST01104,On Hold,,,Next Day,35.06,Credit Card,,0,Website,SR004,2603.64,208.29,0.0,2846.99
ORD006340,2024-01-06,CUST00842,Cancelled,,,Express,28.75,PayPal,,0,Phone,SR001,594.3,47.54,0.0,670.59
ORD006341,2024-02-21,CUST00260,Cancelled,,,Express,18.4,Check,,0,Phone,SR029,5104.32,408.35,0.0,5531.07
ORD006342,2025-01-13,CUST00190,Processing,,,Standard,12.2,PayPal,,0,Sales Rep,SR017,7661.33,612.91,0.0,8286.44
ORD006343,2024-11-14,CUST01999,Returned,2024-11-17,2024-11-20,Local Pickup,0.0,PayPal,,0,Website,SR008,1165.23,93.22,0.0,1258.45
ORD006344,2024-02-25,CUST01595,Shipped,2024-02-27,,Next Day,48.21,PayPal,,0,Sales Rep,SR021,14238.849999999999,1139.11,0.0,15426.17
ORD006345,2023-12-08,CUST01568,On Hold,,,Next Day,48.26,PayPal,,0,In-Store,SR028,2398.9,191.91,,2639.07
ORD006346,2024-10-05,CUST01246,Processing,,,Standard,8.02,PayPal,,0,Sales Rep,SR021,2801.55,224.12,0.0,3033.69
ORD006347,2024-10-22,CUST00075,On Hold,,,International,77.71,Bank Transfer,CAMP016,1,Email,SR021,9106.369999999999,728.51,1683.9569999999999,9912.59
ORD006348,2023-11-23,CUST01273,Cancelled,,,Standard,5.11,Credit Card,CAMP009,1,Website,SR010,8589.35,687.15,2116.552,9281.61
ORD006349,2025-01-07,CUST00908,On Hold,,,International,91.39,Cash on Delivery,,0,In-Store,SR012,9232.25,738.58,0.0,10062.22
ORD006350,2023-08-16,CUST00856,On Hold,,,Local Pickup,0.0,Cash on Delivery,,0,Phone,SR006,10872.87,869.83,0.0,11742.7
ORD006351,2025-03-17,CUST01959,On Hold,,,International,62.84,Cash on Delivery,,0,In-Store,SR019,3654.0,292.32,0.0,4009.16
ORD006352,2024-10-22,CUST00961,Completed,2024-10-24,2024-10-29,Express,21.91,Cash on Delivery,,1,Partner,SR011,4691.1,375.29,566.2175,5088.3
ORD006353,2023-10-28,CUST00835,On Hold,,,Standard,11.08,Credit Card,,0,Phone,SR002,1523.5700000000002,121.89,0.0,1656.54
ORD006354,2024-11-28,CUST01926,Shipped,2024-12-01,,International,88.63,Check,CAMP004,1,Partner,SR004,3877.52,310.2,204.08,4276.35
ORD006355,2023-08-09,CUST01117,Cancelled,,,Express,22.72,Bank Transfer,CAMP019,1,Partner,SR009,15581.86,1246.55,942.2925,16851.13
ORD006356,2024-06-01,CUST01450,Returned,2024-06-03,2024-06-08,Standard,14.8,PayPal,CAMP004,1,Partner,SR027,587.66,47.01,103.7055,649.47
ORD006357,2025-02-07,CUST01823,Processing,,,Standard,5.89,Check,,1,Phone,SR008,8061.82,644.95,1074.3975,8712.66
ORD006358,2023-10-19,CUST01159,Processing,,,Standard,12.02,Credit Card,,0,Partner,SR003,16634.82,1330.79,0.0,17977.63
ORD006359,2024-02-24,CUST00717,Returned,2024-02-29,2024-03-08,Next Day,32.91,Bank Transfer,CAMP010,1,Email,SR018,9517.28,761.38,3151.8824999999997,10311.57
ORD006360,2024-01-09,CUST00172,Returned,2024-01-14,2024-01-24,International,98.66,PayPal,CAMP014,1,Email,SR026,14665.54,1173.24,1335.3080000000002,15937.44
ORD006361,2025-02-18,CUST00536,On Hold,,,Express,26.39,Cash on Delivery,,0,Sales Rep,SR003,4808.42,384.67,0.0,5219.48
ORD006362,2023-10-01,CUST00254,Shipped,2023-10-04,,Standard,13.61,PayPal,,0,Website,SR020,9739.01,779.12,0.0,10531.74
ORD006363,2023-09-01,CUST00876,Processing,,,Local Pickup,0.0,Check,,0,Website,SR002,1231.92,98.55,0.0,1330.47
ORD006364,2023-12-08,CUST00172,Processing,,,Local Pickup,0.0,Credit Card,,0,In-Store,SR023,11430.689999999999,914.46,0.0,13939.012986045387
ORD006365,2024-11-26,CUST00856,Returned,2024-11-28,2024-12-04,Express,20.53,Credit Card,,1,Sales Rep,SR024,10540.53,843.24,2226.876,11404.3
ORD006366,2024-09-28,CUST00009,Returned,2024-09-30,2024-10-01,Local Pickup,0.0,Credit Card,,0,Partner,SR011,13350.669999999998,1068.05,0.0,14418.72
ORD006367,2025-01-21,CUST01307,On Hold,,,Next Day,38.55,Credit Card,,0,Phone,SR029,2164.58,173.17,0.0,2376.3
ORD006368,2023-01-18,CUST01367,Completed,2023-01-19,2023-01-26,Standard,5.6,Check,CAMP012,1,Mobile App,SR010,11161.3,892.9,1285.374,12059.8
ORD006369,2024-10-31,CUST01830,Processing,,,International,64.75,Bank Transfer,,1,Email,SR025,4912.900000000001,393.03,900.4150000000002,5370.68
ORD006370,2023-09-26,CUST00819,On Hold,,,International,63.67,Cash on Delivery,,1,Website,SR024,3827.0699999999997,306.17,288.925,4196.91
ORD006371,2023-11-28,CUST01789,Processing,,,International,68.18,Check,,1,Phone,SR030,1468.15,117.45,113.858,1653.78
ORD006372,2023-04-17,CUST01502,On Hold,,,Local Pickup,0.0,Cash on Delivery,,0,Phone,SR030,15847.560000000001,1267.8,0.0,17115.36
ORD006373,2024-09-09,CUST01175,Completed,2024-09-13,2024-09-17,Local Pickup,0.0,Cash on Delivery,CAMP018,1,In-Store,SR013,3791.49,303.32,293.6825,4094.81
ORD006374,2024-06-07,CUST00464,Cancelled,,,Next Day,44.15,Bank Transfer,,1,Phone,SR018,3800.46,304.04,763.466,4148.65
ORD006375,2024-07-29,CUST00373,On Hold,,,Standard,8.83,PayPal,,1,Mobile App,SR030,2152.13,172.17,379.788,2333.13
ORD006376,2025-03-07,CUST01160,Returned,2025-03-11,2025-03-12,Express,28.39,Credit Card,,0,Phone,SR002,9480.32,758.43,0.0,10267.14
ORD006377,2023-12-10,CUST01170,Processing,,,Standard,7.24,PayPal,,1,Phone,SR002,4760.51,380.84,256.752,5148.59
ORD006378,2023-12-09,CUST01402,Cancelled,,,Standard,6.97,Cash on Delivery,,0,Email,SR028,1518.98,121.52,0.0,1647.47
ORD006379,2024-03-20,CUST01023,On Hold,,,Local Pickup,0.0,Credit Card,,0,Mobile App,SR021,3934.38,314.75,0.0,4249.13
ORD006380,2025-02-12,CUST01819,Returned,2025-02-17,2025-02-25,Next Day,35.43,Check,,1,Phone,SR021,3938.79,315.1,544.05,4289.32
ORD006381,2024-06-26,CUST01565,Processing,,,Next Day,31.1,PayPal,,1,Partner,SR005,7968.98,637.52,2032.9035000000001,8637.6
ORD006382,2023-05-29,CUST01836,Completed,2023-06-01,2023-06-05,Next Day,34.16,PayPal,CAMP014,1,Phone,SR008,8318.079999999998,665.45,1636.0909999999997,9017.69
ORD006383,2025-02-16,CUST00808,On Hold,,,Local Pickup,0.0,PayPal,,1,Phone,SR014,848.96,67.92,237.076,916.88
ORD006384,2024-05-15,CUST01741,Returned,2024-05-19,2024-05-28,Standard,13.02,Check,,0,Phone,SR029,1059.27,84.74,0.0,1157.03
ORD006385,2023-08-04,CUST01394,Returned,2023-08-06,2023-08-11,Standard,8.81,Cash on Delivery,,0,Partner,SR020,14691.599999999999,1175.33,0.0,15875.74
